茉	-1
金	0
謁	-1
所	-1
悖	-1
瑤	-1
赴	1
摺	-1
逵	-1
捷	-1
喬	-1
呸	-1
靜	-1
哂	-1
蕨	-1
潮	-1
慫	1
苗	1
劾	1
偎	-1
繡	-1
粽	-1
審	-1
廖	-1
橫	1
慣	-1
動	1
刑	-1
廝	-1
曉	-1
描	-1
瞧	-1
碉	-1
腳	-1
匿	-1
慢	-1
核	-1
賃	1
人	0
酉	0
刁	-1
咱	1
余	-1
氏	0
莞	-1
絃	-1
逐	1
量	1
扈	-1
豐	1
鍬	-1
叨	1
珠	-1
爍	-1
角	0
夙	1
叩	1
瘤	1
噤	-1
吞	1
懍	-1
砰	1
窒	1
幅	-1
蠍	-1
視	-1
逛	-1
疙	-1
群	1
雜	1
惠	0
癒	-1
遇	-1
姘	-1
陣	1
寮	-1
倘	-1
灶	1
屁	1
倖	-1
痞	-1
俎	-1
淄	-1
濱	-1
燐	-1
綴	-1
逢	-1
弗	0
海	-1
考	-1
瀛	-1
鱸	-1
穗	1
料	1
釁	-1
阿	-1
荼	-1
卅	0
愾	-1
問	1
左	1
彷	1
踵	-1
檢	-1
蛻	-1
崙	-1
牆	1
冉	-1
扭	-1
償	-1
曹	0
吟	-1
嚏	-1
辟	1
幼	1
驅	-1
嘉	-1
賓	-1
殆	-1
個	-1
縣	-1
援	-1
任	-1
謄	-1
獐	-1
租	-1
陴	1
陛	-1
兄	1
氖	-1
部	-1
俐	-1
廠	-1
胥	-1
硝	-1
賭	-1
貽	-1
靴	-1
驀	1
嬴	-1
寵	1
棺	-1
邪	-1
頡	1
餌	-1
晌	-1
弄	1
儷	-1
蹣	-1
剎	-1
鎊	-1
瞎	-1
址	1
夜	1
膀	-1
善	-1
厚	-1
妮	-1
枇	1
趾	1
襟	-1
龍	0
僚	-1
冬	-1
獵	-1
堤	-1
孽	1
差	-1
睬	-1
蘿	-1
統	-1
芍	-1
豬	-1
酥	1
演	-1
凸	-1
漠	-1
務	-1
遘	-1
駱	-1
糧	-1
轟	-1
惋	-1
譴	-1
尸	0
姦	-1
闔	-1
押	-1
慼	-1
喔	-1
渙	-1
籟	-1
姣	-1
眨	-1
逞	-1
坍	-1
僖	-1
酊	-1
磨	1
諱	1
講	-1
錦	-1
笠	1
耒	0
歇	1
蠕	-1
術	-1
朔	1
艱	0
彫	1
蓓	-1
洛	-1
香	0
蒸	-1
僵	-1
措	-1
涵	1
司	-1
逅	-1
道	1
儒	-1
伽	-1
街	-1
辛	0
轅	-1
堆	1
嵐	1
痛	-1
子	0
耿	1
翌	1
席	1
拼	-1
囉	-1
俊	-1
岌	-1
央	-1
搖	-1
撇	-1
浴	1
凹	-1
炒	-1
畜	1
伺	-1
憚	1
翁	1
躉	1
攤	1
蚩	1
鞠	-1
篾	-1
藐	-1
得	-1
宇	-1
堰	-1
歷	1
尼	1
慝	1
兗	-1
躊	-1
姥	1
剝	-1
受	1
懼	-1
途	-1
遏	-1
韁	-1
稅	-1
僕	-1
恪	-1
風	0
均	-1
入	0
颱	-1
富	-1
偕	-1
恥	1
攙	-1
暈	-1
嬰	1
瘩	-1
脂	-1
蟑	-1
珊	-1
禹	-1
二	0
渴	-1
菸	-1
跼	-1
騁	-1
說	-1
嗆	-1
析	1
曆	1
徨	-1
植	-1
游	-1
詛	-1
儲	-1
振	1
柔	-1
繁	1
質	1
北	0
郵	-1
內	0
咫	-1
目	0
此	1
丹	-1
氧	1
酪	-1
侯	1
髮	-1
翎	1
圈	-1
隙	-1
忖	1
禱	-1
車	0
授	-1
崢	1
硃	-1
取	-1
阡	-1
肥	-1
筒	-1
航	-1
灸	1
殲	-1
飛	0
歌	1
池	-1
鷗	1
騖	1
診	-1
胚	-1
賢	1
蠱	1
彈	1
璧	1
密	1
彥	1
憂	-1
燎	-1
樂	-1
湍	-1
梱	-1
耘	-1
鮮	1
蕾	-1
憫	-1
關	-1
各	1
吆	1
崆	-1
廿	-1
貂	-1
還	-1
止	0
瀕	-1
憎	-1
輟	-1
雲	-1
笙	1
識	-1
醣	-1
虛	0
蕪	-1
膠	-1
榫	-1
豪	1
拉	1
瓢	1
劣	1
衙	-1
俺	-1
定	-1
秒	-1
拮	-1
鰍	-1
模	-1
櫻	-1
進	1
禍	-1
諒	-1
臾	0
莉	-1
莘	1
概	1
素	1
惜	-1
瞻	-1
霞	-1
主	1
滲	-1
嘈	1
熙	-1
殃	-1
竣	-1
聚	-1
丫	1
嚕	-1
縱	-1
民	-1
載	1
別	-1
或	1
棄	0
精	-1
頁	0
欲	1
頭	1
督	1
店	-1
怪	-1
圭	1
孟	1
抓	1
狩	-1
築	1
尊	1
四	1
楷	-1
眾	-1
稚	1
譽	-1
避	-1
璃	-1
吉	1
壹	1
稈	-1
姜	1
熹	-1
軾	-1
頃	1
做	-1
匕	0
妹	-1
昏	1
累	1
佻	-1
您	1
卓	-1
鎮	-1
蓀	-1
王	1
姨	1
丈	-1
紙	-1
男	1
苛	-1
勗	-1
霓	-1
焙	-1
嚎	-1
誨	-1
在	0
扣	1
眼	1
脾	-1
拌	1
坷	-1
妾	1
嗓	-1
欄	-1
蔣	-1
族	1
涯	-1
諉	-1
躲	-1
遽	-1
猛	-1
烽	-1
腱	-1
禎	-1
傖	-1
蒂	-1
駑	1
兒	1
呆	-1
煥	-1
睦	-1
元	-1
令	-1
寤	-1
舊	-1
劍	-1
峭	-1
渺	-1
闖	1
矮	-1
倥	-1
轄	-1
娑	1
木	0
誦	-1
痢	-1
鼾	1
圖	-1
力	0
磴	-1
討	1
圬	-1
寸	0
布	1
擂	-1
裕	1
箔	-1
諮	-1
遍	-1
患	1
剃	-1
莫	-1
撩	-1
衷	-1
轡	1
苓	-1
居	-1
蒙	-1
迆	-1
齲	-1
朽	-1
槳	-1
兵	1
俑	-1
半	0
懾	-1
斗	0
遮	-1
典	0
軻	-1
鉛	-1
帘	1
例	-1
咐	-1
值	-1
賬	1
詣	-1
修	-1
垮	-1
斫	1
見	0
蚣	-1
恕	1
傘	0
弧	1
籤	-1
婢	1
沙	-1
榔	-1
奐	-1
鉤	-1
堅	1
眸	-1
丞	1
淞	-1
肩	-1
旭	1
橋	-1
屑	-1
捆	-1
餞	-1
愁	1
噥	-1
稜	-1
竟	1
市	1
俸	1
慇	1
併	-1
熊	-1
狹	1
勁	1
篆	-1
仿	1
掘	-1
惻	-1
鳩	1
閏	-1
勢	1
淘	-1
功	1
貶	-1
寞	-1
掩	-1
擠	1
淹	-1
充	1
淵	-1
臼	0
鍋	-1
努	1
飢	-1
暖	-1
尷	-1
水	0
熾	-1
砸	-1
罪	1
兢	-1
螳	-1
箋	-1
鍊	-1
霉	-1
鬆	-1
薪	-1
蒼	-1
決	-1
繽	-1
漯	-1
耜	-1
訕	1
盎	1
衡	-1
偌	-1
杏	1
邕	1
嵩	1
書	1
寬	-1
桀	-1
協	-1
玻	1
躁	-1
石	0
刪	-1
啼	-1
彤	1
度	1
栗	-1
并	-1
粉	-1
蠅	1
瀉	-1
貸	1
戰	1
牡	1
夫	0
逝	-1
杳	1
獸	1
聲	1
揆	-1
緩	-1
嘲	-1
怕	1
汐	1
嬤	-1
烙	-1
齡	-1
賦	-1
減	-1
撰	-1
才	-1
存	0
蔡	1
軀	-1
馮	1
麵	-1
玉	0
壩	-1
逾	-1
幽	0
盈	1
滂	-1
拒	-1
咄	-1
茱	-1
凱	1
卜	0
雖	1
颶	-1
匐	-1
寐	-1
覽	1
久	-1
匈	-1
汁	1
澱	-1
狎	-1
裹	-1
嗚	1
偽	-1
帽	-1
愣	-1
斷	1
甲	-1
祟	1
囌	-1
綢	-1
屐	-1
願	1
空	1
黜	-1
挪	1
虫	0
飯	-1
郡	-1
削	-1
峙	-1
搗	1
朦	-1
詔	-1
嚨	1
悸	-1
參	1
咀	-1
蘚	-1
詹	-1
甚	0
負	1
茸	1
腋	-1
呎	-1
魷	-1
刎	-1
咒	1
甩	0
叔	1
吵	-1
嚮	-1
癆	-1
侍	-1
銷	-1
想	1
潰	-1
蛾	-1
答	-1
蕊	-1
契	-1
敏	-1
戢	-1
糢	-1
巧	-1
毅	1
羌	-1
鴕	-1
炯	-1
當	1
聶	-1
墓	1
瓶	1
紮	1
匾	-1
噎	-1
璋	-1
噱	-1
炙	-1
整	-1
絢	-1
抵	-1
柩	-1
肴	-1
伍	-1
緘	-1
付	1
壯	1
衰	0
思	1
拎	-1
佯	1
墳	-1
害	-1
伙	1
幗	-1
牯	-1
骼	-1
來	0
仁	1
郎	0
涇	-1
瓦	0
睜	1
筍	-1
娶	1
丸	0
狠	1
簡	-1
催	-1
帥	1
杯	1
嘿	1
冶	-1
墟	-1
蹋	-1
警	-1
譁	1
轂	1
眩	1
逆	-1
酬	-1
腫	-1
標	-1
塚	-1
糸	0
梧	-1
特	-1
撚	-1
鏈	-1
禁	1
治	-1
舨	-1
坐	0
柚	-1
叱	-1
歹	0
啃	-1
窈	-1
頒	1
竺	1
蘑	-1
盪	1
設	1
褪	-1
愕	-1
嘟	-1
蛛	-1
被	1
覬	1
瀰	-1
慚	-1
麻	0
零	-1
巡	1
賺	1
駐	-1
攆	-1
把	-1
鯊	1
雌	1
潑	-1
秤	1
假	-1
閑	1
雁	-1
悲	1
阜	0
議	-1
鐮	-1
扯	1
餃	-1
筋	-1
懵	-1
聯	-1
盤	1
碾	-1
揚	-1
流	-1
箏	1
脆	-1
汨	1
穿	1
瘡	-1
滴	-1
壢	-1
幫	-1
呵	-1
待	-1
慌	-1
漫	-1
汲	-1
繩	-1
仳	1
疵	-1
籮	-1
猥	-1
齪	1
史	-1
籐	-1
簇	-1
蜢	-1
巔	-1
碰	-1
酸	-1
漣	-1
娜	1
廷	-1
面	0
甥	-1
惑	1
坩	1
盹	1
宮	-1
徐	-1
喟	-1
陽	-1
敷	-1
戚	-1
食	0
洲	-1
吮	-1
嫻	-1
矣	1
夠	-1
胳	-1
豺	-1
搜	1
翠	-1
壤	-1
牙	0
笨	-1
疆	-1
媾	-1
涸	-1
瑁	-1
荐	1
悶	1
蔑	-1
些	1
換	-1
蕉	-1
罩	-1
俞	-1
燕	-1
查	-1
剛	-1
豚	1
詮	-1
辯	1
易	-1
痣	-1
礁	-1
賞	1
瑕	-1
紗	-1
津	1
署	-1
瞑	-1
娩	1
炸	-1
蜈	-1
他	-1
妖	-1
猙	1
式	1
樽	-1
盛	1
語	-1
柬	-1
投	1
汪	-1
闐	-1
啪	-1
潦	-1
憐	-1
伐	1
肆	1
瓷	1
寶	1
剴	-1
暑	-1
壅	1
櫂	-1
疫	1
嵌	-1
刀	0
條	-1
節	-1
和	1
蹼	-1
訊	-1
企	1
殘	-1
臏	-1
蚓	-1
責	1
佐	-1
錘	1
疋	0
婊	-1
桂	-1
黃	0
噴	-1
塑	1
烈	-1
瞪	-1
逍	-1
碑	1
愚	1
停	-1
暇	-1
唳	-1
拈	-1
漁	1
灌	-1
腿	-1
豉	1
疥	-1
羔	-1
豆	0
姒	-1
擅	-1
曼	-1
掉	-1
鋅	1
錄	-1
靡	1
喲	-1
舉	0
吩	-1
騫	1
驗	-1
桿	-1
須	1
馥	-1
踝	1
拔	-1
媳	-1
廂	-1
捨	-1
輻	-1
侈	-1
欠	0
膾	-1
聖	-1
蝦	-1
棕	-1
片	0
擴	-1
馨	1
沒	1
飭	-1
綽	-1
眉	1
福	-1
葵	-1
墅	1
攬	-1
誘	-1
峨	-1
冽	-1
稻	-1
姓	1
而	0
臺	1
苑	-1
掃	-1
奈	1
掌	1
恍	-1
升	1
款	1
帝	1
膺	-1
紋	-1
瘦	1
嫗	-1
籬	-1
銜	-1
壑	1
嫉	-1
登	1
矇	-1
稽	-1
鹹	-1
秋	1
埂	1
杰	-1
唔	-1
黛	-1
骷	-1
鈍	1
觀	1
都	-1
岐	1
桑	-1
撲	-1
忠	1
緇	-1
儼	-1
岳	1
搭	-1
向	1
兜	0
莊	-1
黎	-1
柄	-1
櫃	-1
炭	-1
酩	-1
騰	-1
恬	1
溯	-1
訴	1
瞠	-1
偶	-1
墾	1
調	-1
斟	1
邀	-1
閣	-1
肇	1
鮪	-1
黔	-1
稷	-1
霄	-1
戊	-1
聊	-1
櫛	-1
螢	1
侮	-1
攔	-1
園	-1
桅	-1
榻	-1
酷	-1
叫	-1
俄	-1
蘊	-1
駭	-1
炳	-1
姬	-1
圃	1
暴	-1
觸	-1
蔬	-1
叛	-1
皆	1
賄	-1
泄	-1
鰱	-1
褓	-1
犀	0
躅	-1
就	-1
肖	-1
婦	-1
染	-1
瀋	-1
稔	-1
不	0
唸	-1
嗑	-1
撐	-1
侶	-1
諜	-1
晨	1
貊	-1
資	1
壇	-1
行	0
敖	-1
侃	-1
巖	-1
扔	-1
械	-1
擬	-1
焦	-1
剔	-1
煩	1
白	0
廬	-1
臣	0
荊	-1
諧	-1
夏	-1
姑	-1
憊	1
滄	-1
斤	0
鉗	1
疊	-1
唐	-1
睏	-1
犧	1
簑	1
攫	-1
豈	1
甸	1
文	0
麝	-1
癱	1
挾	1
瞿	1
西	-1
舫	1
徹	-1
局	1
懲	-1
獄	1
鹼	-1
蔗	-1
膿	-1
儀	-1
埃	-1
浙	-1
惚	-1
蛇	-1
玄	0
囑	1
燉	-1
癢	-1
壞	-1
繼	-1
隸	1
銻	-1
漸	-1
雨	0
靨	-1
畚	1
括	1
猾	1
麴	-1
抽	-1
擱	-1
死	1
檻	-1
殯	-1
贅	1
鉻	-1
學	1
張	1
浚	-1
焰	-1
注	-1
閻	-1
黍	0
萊	1
駢	-1
寫	-1
梃	-1
燥	-1
陪	-1
靈	1
罰	-1
奔	-1
娥	-1
倆	1
喘	-1
椎	1
侵	-1
孝	1
漏	-1
篷	-1
軸	-1
遣	-1
砌	-1
誅	-1
栓	-1
澈	-1
祉	-1
票	1
凰	-1
棚	-1
扼	-1
繹	-1
薛	1
喚	-1
溢	-1
咎	1
濯	-1
蜴	-1
氦	-1
快	-1
五	-1
貲	1
剷	-1
測	-1
腎	-1
曝	-1
勸	1
外	1
彌	1
颼	1
殷	1
懷	-1
時	-1
操	-1
潺	-1
紕	-1
糙	-1
滿	-1
浮	-1
餾	-1
孱	-1
擦	-1
歉	1
志	1
盂	1
寂	-1
俗	1
旅	0
保	-1
桔	-1
叟	0
氫	-1
訃	1
述	-1
芒	-1
倩	-1
百	1
透	-1
腕	-1
製	1
峰	-1
銬	-1
施	-1
楞	-1
蚊	1
驟	-1
切	1
迥	-1
惺	-1
顛	1
邇	1
鋒	-1
匙	1
是	-1
腸	-1
堂	1
趕	-1
裊	0
棣	1
篡	1
諂	-1
嶄	-1
贍	-1
戟	1
皎	-1
覆	-1
光	-1
椰	-1
傍	-1
友	1
纓	-1
沸	1
多	1
甕	1
無	-1
酒	1
幾	0
咽	-1
揭	-1
嗽	-1
酣	1
俏	-1
偷	-1
岡	1
媒	-1
壬	-1
建	1
泡	-1
揉	-1
毫	1
改	-1
澳	-1
甬	1
膝	-1
謀	-1
倣	-1
錳	-1
超	-1
沱	-1
鑄	-1
喪	0
匹	-1
敦	-1
紼	-1
螫	1
缺	-1
渚	-1
啖	-1
藥	-1
泓	-1
詆	-1
挺	-1
蒐	1
梨	-1
屬	0
亭	-1
俠	1
噙	-1
殉	-1
港	-1
巴	-1
琍	-1
旖	-1
笑	-1
嗤	-1
旁	1
爆	-1
鐳	-1
句	1
嫂	1
赧	-1
驥	-1
寢	-1
岩	1
撮	-1
蚵	-1
啄	-1
沾	-1
購	-1
猷	1
輕	-1
茵	-1
窩	-1
蹙	1
黝	-1
儘	-1
丐	-1
邊	-1
剁	-1
病	-1
橄	-1
絡	-1
喋	-1
枴	-1
於	-1
虜	-1
攻	-1
為	-1
請	-1
漬	-1
價	-1
剌	-1
望	-1
母	-1
政	-1
盞	1
產	1
駟	-1
驃	-1
絞	-1
征	-1
邏	-1
翔	1
氨	-1
穩	-1
魂	1
寥	-1
媲	-1
涓	-1
狽	1
老	0
菜	-1
闈	1
垂	0
新	1
龐	1
沁	1
懶	-1
泥	-1
滬	-1
眺	-1
團	1
酋	-1
握	-1
爻	0
沖	1
茴	-1
狗	-1
戒	1
扮	-1
蘋	-1
訓	-1
悔	-1
房	-1
漿	1
座	1
虹	1
繫	1
弔	0
雙	1
咯	-1
華	0
歸	-1
匝	1
殼	1
萵	-1
涕	-1
瘋	1
玳	-1
震	1
總	-1
啜	-1
提	-1
執	1
周	-1
爰	-1
瑙	-1
肝	-1
眠	-1
刃	-1
出	1
朮	1
釉	-1
乳	-1
牠	-1
續	-1
毗	1
秉	0
反	-1
徊	-1
妳	-1
對	1
瀆	-1
艮	0
螟	-1
解	-1
孑	-1
蚯	-1
迭	-1
蘆	-1
鈽	-1
辱	1
慈	1
詳	1
間	1
餘	-1
路	-1
譜	-1
蛆	-1
型	1
效	-1
會	-1
腦	-1
送	-1
勻	1
頻	-1
餒	-1
伉	-1
倚	-1
鑰	1
漱	-1
凍	-1
娓	-1
籃	-1
射	1
週	-1
暫	1
訂	-1
十	0
表	-1
珮	-1
瓠	1
邑	0
湯	-1
嘗	-1
卸	1
悚	-1
淑	-1
皖	-1
邐	-1
醇	-1
韓	1
遁	-1
檳	-1
崩	-1
澎	-1
棋	1
鐺	-1
澀	-1
威	1
嘮	-1
智	1
捱	-1
殖	-1
知	1
菌	-1
砷	-1
蠣	-1
奮	1
蓿	-1
謊	-1
璣	1
淌	-1
姻	-1
唱	-1
棹	-1
股	-1
膈	-1
貝	0
音	0
唆	-1
謬	-1
剿	-1
捉	1
坪	1
念	1
熬	-1
奶	-1
瑟	1
胃	-1
鼎	0
瑰	1
壓	-1
絀	-1
籌	-1
階	-1
殤	-1
糾	-1
贏	-1
麩	-1
距	-1
窺	-1
搓	-1
絮	1
痘	1
沽	-1
錯	-1
魯	1
媼	-1
肉	0
社	-1
瀑	-1
練	-1
狀	1
紐	-1
鞭	-1
危	-1
鐘	-1
幔	-1
脣	-1
噫	-1
汕	1
煞	-1
駕	1
聰	-1
槁	1
甌	1
鼴	-1
竽	-1
橢	-1
夭	1
同	1
檬	-1
英	-1
衢	-1
黏	-1
糊	-1
泉	1
狡	-1
拄	-1
堯	-1
勵	1
么	1
案	-1
竭	-1
以	-1
宰	1
孺	-1
訌	1
移	-1
爵	-1
霜	-1
劈	1
恆	1
完	-1
羽	0
燦	-1
愛	-1
象	-1
起	-1
嚀	-1
事	-1
攜	-1
杉	1
洌	-1
瑪	1
璜	-1
艙	-1
喱	-1
訖	-1
鈾	-1
焊	-1
買	1
棟	-1
薜	-1
虞	-1
迴	-1
濛	-1
蟈	-1
嘯	-1
計	1
愎	-1
榛	-1
慟	-1
炬	-1
直	-1
嚥	-1
盆	1
饅	-1
齒	0
啾	-1
夷	0
扒	1
袁	-1
鱷	1
娛	-1
埔	1
俾	1
叵	1
盧	1
叮	-1
敗	-1
柿	-1
自	0
葷	-1
凳	1
摹	1
補	1
嗅	-1
捫	1
牘	-1
僭	-1
障	-1
觴	-1
栽	1
骯	-1
驪	-1
戀	1
僧	-1
庠	1
奇	-1
散	-1
貢	1
鏜	-1
轔	-1
早	1
姪	1
蔚	-1
渦	-1
南	-1
麥	0
楊	-1
含	1
拳	-1
閉	-1
必	0
湃	-1
蝸	-1
靦	1
黴	-1
吧	-1
賒	-1
壘	1
掄	-1
恙	1
旌	1
昧	-1
箕	1
身	0
薇	-1
懺	-1
夢	-1
勾	1
支	0
江	1
漳	-1
託	-1
乒	1
隱	-1
惹	1
鬃	-1
你	-1
嚼	-1
恩	1
桶	-1
毋	0
徒	1
獅	-1
茗	-1
凌	-1
乏	1
屋	1
腹	-1
恣	1
頌	1
場	-1
遙	-1
釜	0
嬌	-1
坡	1
凶	-1
鵑	1
颯	1
雷	1
永	-1
忽	1
赫	1
六	1
悻	-1
燙	1
豢	-1
帷	1
助	1
撼	-1
蠟	-1
穌	1
撕	-1
揮	-1
災	1
偺	-1
奩	-1
綻	-1
闊	-1
蝴	-1
瞇	-1
瀟	-1
飩	-1
啡	1
闢	-1
矜	-1
但	-1
柳	-1
限	1
痙	-1
蜘	-1
逮	1
兩	0
讀	-1
綵	-1
言	-1
悼	-1
毓	-1
戡	1
破	1
糠	-1
遜	-1
仆	1
奘	1
回	1
爽	0
荷	-1
茶	-1
楫	-1
滯	1
裘	1
辨	0
準	1
愧	1
袋	1
裂	1
擊	1
嘖	-1
祿	-1
娘	-1
蒲	-1
摔	1
迂	-1
芻	1
曖	-1
廊	-1
採	-1
級	-1
嗥	-1
卻	-1
弩	1
膚	-1
膜	-1
裙	-1
律	1
拿	1
艘	1
錶	-1
揖	-1
雀	1
嚅	-1
淚	-1
銼	1
塭	-1
几	0
率	0
籠	1
齬	-1
歡	1
猩	-1
咻	-1
尚	-1
帖	-1
朗	0
粟	1
去	1
泌	1
繕	-1
巾	0
佰	-1
砥	-1
儐	-1
妥	1
弦	1
槽	1
瘟	-1
輯	-1
院	-1
緒	-1
葫	-1
廳	-1
敞	-1
玫	-1
餅	-1
洶	-1
紹	-1
蛀	-1
痊	-1
砭	-1
韜	-1
胤	-1
祀	-1
非	0
祭	0
晃	-1
懊	-1
丘	-1
偉	1
增	-1
伊	1
怒	1
泣	1
獎	1
液	-1
哨	-1
嗇	0
綰	-1
穫	-1
緯	-1
胖	-1
謙	1
闡	1
苟	-1
根	1
恤	1
顏	1
魚	0
長	0
及	-1
分	1
癖	-1
榮	-1
哩	1
煽	-1
璦	-1
矽	1
泊	1
耳	0
藻	-1
伶	-1
哲	1
嚇	-1
鸞	1
仔	1
缸	1
楓	1
甘	0
妓	1
衫	1
柴	-1
勦	1
饜	-1
圍	1
缶	0
艇	-1
碘	1
覲	1
闌	-1
兌	-1
冢	-1
沃	-1
窟	-1
莎	-1
貌	-1
于	-1
懂	-1
露	-1
拍	1
錨	-1
噓	1
鑲	-1
陝	-1
勒	1
猓	1
吶	1
芟	1
碗	-1
芙	1
汝	1
愀	-1
抹	-1
朵	-1
訪	1
重	-1
宛	-1
嬋	1
懣	1
鈕	-1
匣	-1
乓	1
瓜	0
陌	-1
曲	-1
躪	-1
癲	-1
廁	-1
仙	1
脹	-1
堪	1
悉	1
低	-1
瀝	-1
迢	-1
胰	-1
鎳	-1
懿	-1
虱	-1
竊	1
占	1
俚	1
捕	1
奄	-1
列	-1
疹	-1
誥	-1
跟	1
騷	-1
帚	-1
唧	1
淙	-1
工	0
屆	-1
役	1
蜜	1
忍	1
伯	1
啟	-1
盼	-1
沌	1
螺	-1
嗦	-1
攘	-1
灑	-1
背	-1
呢	-1
疇	-1
汞	1
悅	-1
綏	-1
失	1
口	0
喜	1
澆	-1
膛	-1
郊	-1
鼇	1
專	0
駙	-1
枸	-1
甽	-1
紂	-1
諸	-1
許	-1
傳	1
若	-1
這	-1
壁	1
拘	-1
釵	-1
預	1
祚	-1
吐	1
販	-1
擻	-1
挫	1
擺	-1
慶	0
鱔	-1
蟲	-1
勝	-1
銳	-1
聆	-1
判	-1
嘶	-1
輿	1
皓	-1
睹	-1
青	1
歟	1
乖	0
篙	1
仕	1
鏡	-1
營	-1
歙	1
螻	1
火	0
其	0
咕	-1
位	1
礙	-1
符	-1
腰	-1
胸	-1
痰	-1
醬	1
雕	1
肅	-1
拚	-1
積	-1
革	0
嶺	-1
惡	1
凝	-1
惱	-1
繞	-1
湮	-1
鞅	-1
國	-1
睥	1
班	0
罐	-1
耐	1
教	-1
札	-1
禽	-1
鬢	-1
云	1
砍	1
制	0
劬	1
倌	-1
信	-1
健	-1
棵	1
程	-1
繚	-1
銀	1
飲	1
耕	-1
隨	-1
數	-1
再	-1
馭	1
歪	-1
大	0
粱	1
摟	1
搽	-1
份	-1
嘰	1
甫	0
罔	-1
盥	1
眶	-1
樸	-1
黠	-1
傢	-1
簣	-1
蹦	-1
抉	-1
赤	0
禪	-1
喊	-1
瞥	1
如	1
脊	0
范	-1
遷	-1
瞌	-1
釗	-1
泗	-1
恢	-1
謨	-1
巍	-1
弒	-1
頗	1
蟬	1
慧	1
仗	-1
耆	1
苣	-1
甜	1
珀	1
仃	-1
徙	-1
賁	1
飴	-1
魏	1
德	-1
乞	1
拭	-1
窘	-1
椒	-1
綸	-1
兀	1
尋	1
摧	-1
指	-1
蹄	-1
鉋	-1
額	1
痕	1
鴿	1
品	-1
塔	-1
羨	-1
鬚	-1
李	1
碧	1
遂	-1
浬	1
冥	-1
陡	1
頑	1
察	1
粳	1
源	-1
瘸	-1
踢	-1
繭	0
逼	-1
米	0
痿	-1
蝨	-1
偵	-1
逕	-1
牴	-1
渣	-1
竄	1
蠡	-1
唷	-1
柞	-1
祥	-1
篁	-1
喧	-1
蟋	-1
仲	1
獻	1
玩	-1
肋	-1
酌	-1
畸	-1
囁	-1
鉑	1
鋤	-1
側	-1
墨	-1
戲	1
爐	-1
種	-1
圾	-1
楹	-1
癮	-1
跆	-1
即	0
泳	-1
記	1
翹	1
寡	-1
倪	-1
旱	1
儡	-1
壽	-1
態	1
厝	-1
謝	-1
季	1
茹	-1
欣	1
踐	-1
鎖	-1
幛	-1
衣	0
哇	-1
簷	-1
評	1
乘	0
合	1
揩	-1
釦	1
卷	-1
吠	1
鞏	1
埠	1
擔	-1
鼓	0
化	-1
碎	-1
站	-1
捲	-1
棍	-1
卵	-1
神	-1
鰓	-1
遑	-1
疏	-1
胛	-1
銖	-1
殊	-1
忘	1
駒	-1
拂	1
某	-1
婉	-1
裁	1
贛	-1
雉	1
鵠	-1
晉	1
仟	-1
幟	-1
一	0
丨	0
丶	0
丿	0
亅	0
亠	0
儿	0
冂	0
冖	0
冫	0
凵	0
勹	0
匚	0
匸	0
卩	0
厂	0
厶	0
囗	0
夂	0
夊	0
宀	0
尢	0
屮	0
巛	0
幺	0
广	0
廴	0
廾	0
弋	0
彐	0
彡	0
彳	0
攴	0
无	0
殳	0
气	0
爿	0
疒	0
癶	0
禸	0
网	0
艸	0
虍	0
襾	0
 言	0
豸	0
辵	0
釆	0
隶	0
隹	0
靑	0
髟	0
鬯	0
鹵	0
黹	0
黽	0
龜	0
龠	0
